,date,state,fips,cases,deaths,cases_d,deaths_d
13829,2020-10-20,Ohio,39,185639,5083,2015,8
13830,2020-10-21,Ohio,39,188005,5149,2366,66
13831,2020-10-22,Ohio,39,190430,5161,2425,12
13832,2020-10-23,Ohio,39,192948,5184,2518,23
13833,2020-10-24,Ohio,39,195806,5206,2858,22
13834,2020-10-25,Ohio,39,198115,5206,2309,0
13835,2020-10-26,Ohio,39,200231,5217,2116,11
13836,2020-10-27,Ohio,39,202740,5239,2509,22
13837,2020-10-28,Ohio,39,205347,5256,2607,17
13838,2020-10-29,Ohio,39,208937,5275,3590,19
13839,2020-10-30,Ohio,39,212782,5291,3845,16
13840,2020-10-31,Ohio,39,215697,5301,2915,10
13841,2020-11-01,Ohio,39,219000,5303,3303,2
13842,2020-11-02,Ohio,39,221909,5340,2909,37
13843,2020-11-03,Ohio,39,226138,5373,4229,33
13844,2020-11-04,Ohio,39,230209,5428,4071,55
13845,2020-11-05,Ohio,39,235170,5461,4961,33
13846,2020-11-06,Ohio,39,240178,5494,5008,33
13847,2020-11-07,Ohio,39,245727,5506,5549,12
13848,2020-11-08,Ohio,39,250268,5517,4541,11
13849,2020-11-09,Ohio,39,254974,5524,4706,7
13850,2020-11-10,Ohio,39,261482,5547,6508,23
13851,2020-11-11,Ohio,39,267356,5623,5874,76
13852,2020-11-12,Ohio,39,274457,5658,7101,35
13853,2020-11-13,Ohio,39,282528,5700,8071,42
13854,2020-11-14,Ohio,39,290243,5714,7715,14
13855,2020-11-15,Ohio,39,298096,5722,7853,8
13856,2020-11-16,Ohio,39,305364,5742,7268,20
13857,2020-11-17,Ohio,39,312443,5772,7079,30
13858,2020-11-18,Ohio,39,318828,5827,6385,55
13859,2020-11-19,Ohio,39,326615,5890,7787,63
13860,2020-11-20,Ohio,39,335423,5955,8808,65
13861,2020-11-21,Ohio,39,343286,5984,7863,29
13862,2020-11-22,Ohio,39,351419,5996,8133,12
13863,2020-11-23,Ohio,39,363304,6020,11885,24
13864,2020-11-24,Ohio,39,371908,6118,8604,98
13865,2020-11-25,Ohio,39,382743,6274,10835,156
13866,2020-11-26,Ohio,39,382743,6274,0,0
13867,2020-11-27,Ohio,39,399808,6346,17065,72
13868,2020-11-28,Ohio,39,406703,6378,6895,32
13869,2020-11-29,Ohio,39,414432,6399,7729,21
13870,2020-11-30,Ohio,39,421063,6429,6631,30
13871,2020-12-01,Ohio,39,430093,6548,9030,119
13872,2020-12-02,Ohio,39,437928,6671,7835,123
13873,2020-12-03,Ohio,39,446859,6753,8931,82
13874,2020-12-04,Ohio,39,456963,6882,10104,129
13875,2020-12-05,Ohio,39,467432,6947,10469,65
13876,2020-12-06,Ohio,39,475024,6960,7592,13
13877,2020-12-07,Ohio,39,484297,7023,9273,63
13878,2020-12-08,Ohio,39,510018,7103,25721,80
13879,2020-12-09,Ohio,39,520112,7187,10094,84
13880,2020-12-10,Ohio,39,531850,7298,11738,111
13881,2020-12-11,Ohio,39,542209,7426,10359,128
13882,2020-12-12,Ohio,39,553461,7477,11252,51
13883,2020-12-13,Ohio,39,562727,7492,9266,15
13884,2020-12-14,Ohio,39,570602,7551,7875,59
13885,2020-12-15,Ohio,39,579357,7654,8755,103
13886,2020-12-16,Ohio,39,584766,7777,5409,123
13887,2020-12-17,Ohio,39,596178,7894,11412,117
13888,2020-12-18,Ohio,39,605862,7967,9684,73
13889,2020-12-19,Ohio,39,614429,8031,8567,64
13890,2020-12-20,Ohio,39,622806,8047,8377,16
13891,2020-12-21,Ohio,39,629354,8122,6548,75
13892,2020-12-22,Ohio,39,637032,8252,7678,130
13893,2020-12-23,Ohio,39,644822,8361,7790,109
13894,2020-12-24,Ohio,39,653650,8456,8828,95
13895,2020-12-25,Ohio,39,653650,8456,0,0
13896,2020-12-26,Ohio,39,664668,8476,11018,20
13897,2020-12-27,Ohio,39,670525,8509,5857,33
13898,2020-12-28,Ohio,39,675044,8571,4519,62
13899,2020-12-29,Ohio,39,682570,8722,7526,151
13900,2020-12-30,Ohio,39,690748,8855,8178,133
13901,2020-12-31,Ohio,39,700380,8962,9632,107
13902,2021-01-01,Ohio,39,700380,8962,0,0
13903,2021-01-02,Ohio,39,714673,9017,14293,55
13904,2021-01-03,Ohio,39,721481,9076,6808,59
13905,2021-01-04,Ohio,39,727423,9143,5942,67
13906,2021-01-05,Ohio,39,735003,9247,7580,104
13907,2021-01-06,Ohio,39,742817,9368,7814,121
13908,2021-01-07,Ohio,39,753068,9462,10251,94
13909,2021-01-08,Ohio,39,762603,9544,9535,82
13910,2021-01-09,Ohio,39,770977,9599,8374,55
13911,2021-01-10,Ohio,39,777065,9627,6088,28
13912,2021-01-11,Ohio,39,784957,9702,7892,75
13913,2021-01-12,Ohio,39,792938,9802,7981,100
13914,2021-01-13,Ohio,39,799639,9881,6701,79
13915,2021-01-14,Ohio,39,807293,9990,7654,109
13916,2021-01-15,Ohio,39,814442,10057,7149,67
13917,2021-01-16,Ohio,39,821507,10135,7065,78
13918,2021-01-17,Ohio,39,826754,10200,5247,65
13919,2021-01-18,Ohio,39,831066,10281,4312,81
13920,2021-01-19,Ohio,39,836055,10336,4989,55
13921,2021-01-20,Ohio,39,842433,10409,6378,73
13922,2021-01-21,Ohio,39,849704,10518,7271,109
13923,2021-01-22,Ohio,39,853982,10599,4278,81
13924,2021-01-23,Ohio,39,859841,10680,5859,81
13925,2021-01-24,Ohio,39,864322,10711,4481,31
13926,2021-01-25,Ohio,39,868656,10768,4334,57
13927,2021-01-26,Ohio,39,872918,10856,4262,88
13928,2021-01-27,Ohio,39,878284,10931,5366,75
13929,2021-01-28,Ohio,39,883716,11006,5432,75
13930,2021-01-29,Ohio,39,888591,11073,4875,67
13931,2021-01-30,Ohio,39,892781,11124,4190,51
13932,2021-01-31,Ohio,39,895792,11178,3011,54
13933,2021-02-01,Ohio,39,899079,11233,3287,55
13934,2021-02-02,Ohio,39,902736,11339,3657,106
13935,2021-02-03,Ohio,39,906727,11431,3991,92
13936,2021-02-04,Ohio,39,910847,11510,4120,79
13937,2021-02-05,Ohio,39,914530,11571,3683,61
13938,2021-02-06,Ohio,39,918079,11652,3549,81
13939,2021-02-07,Ohio,39,920217,11659,2138,7
13940,2021-02-08,Ohio,39,922143,11695,1926,36
13941,2021-02-09,Ohio,39,925350,11793,3207,98
13942,2021-02-10,Ohio,39,928631,11856,3281,63
13943,2021-02-11,Ohio,39,931437,12577,2806,721
13944,2021-02-12,Ohio,39,934742,15136,3305,2559
13945,2021-02-13,Ohio,39,937541,16340,2799,1204
13946,2021-02-14,Ohio,39,939350,16346,1809,6
13947,2021-02-15,Ohio,39,941265,16394,1915,48
13948,2021-02-16,Ohio,39,943291,16453,2026,59
13949,2021-02-17,Ohio,39,945107,16513,1816,60
13950,2021-02-18,Ohio,39,947389,16611,2282,98
13951,2021-02-19,Ohio,39,949695,16693,2306,82
13952,2021-02-20,Ohio,39,952306,16749,2611,56
13953,2021-02-21,Ohio,39,953767,16816,1461,67
13954,2021-02-22,Ohio,39,955378,16874,1611,58
13955,2021-02-23,Ohio,39,958153,16972,2775,98
13956,2021-02-24,Ohio,39,959995,17048,1842,76
13957,2021-02-25,Ohio,39,962404,17128,2409,80
13958,2021-02-26,Ohio,39,964380,17185,1976,57
13959,2021-02-27,Ohio,39,966154,17239,1774,54
13960,2021-02-28,Ohio,39,967422,17299,1268,60
13961,2021-03-01,Ohio,39,968874,17348,1452,49
13962,2021-03-02,Ohio,39,970583,16750,1709,-598
13963,2021-03-03,Ohio,39,972605,16750,2022,0
13964,2021-03-04,Ohio,39,974480,16750,1875,0
13965,2021-03-05,Ohio,39,976230,17502,1750,752
13966,2021-03-06,Ohio,39,977738,17502,1508,0
13967,2021-03-07,Ohio,39,978471,17502,733,0
13968,2021-03-08,Ohio,39,979726,17502,1255,0
13969,2021-03-09,Ohio,39,981619,17662,1893,160
13970,2021-03-10,Ohio,39,983487,17662,1868,0
13971,2021-03-11,Ohio,39,984934,17662,1447,0
13972,2021-03-12,Ohio,39,986740,17871,1806,209
13973,2021-03-13,Ohio,39,988298,17871,1558,0
13974,2021-03-14,Ohio,39,989191,17871,893,0
13975,2021-03-15,Ohio,39,990340,17871,1149,0
13976,2021-03-16,Ohio,39,992223,17992,1883,121
13977,2021-03-17,Ohio,39,993681,17992,1458,0
13978,2021-03-18,Ohio,39,995785,17992,2104,0
13979,2021-03-19,Ohio,39,997336,18340,1551,348
13980,2021-03-20,Ohio,39,998819,18340,1483,0
13981,2021-03-21,Ohio,39,999751,18340,932,0
13982,2021-03-22,Ohio,39,1001195,18340,1444,0
13983,2021-03-23,Ohio,39,1002822,18382,1627,42
13984,2021-03-24,Ohio,39,1004670,18382,1848,0
13985,2021-03-25,Ohio,39,1006171,18382,1501,0
13986,2020-03-06,Oklahoma,40,1,0,1,0
13987,2020-03-07,Oklahoma,40,1,0,0,0
13988,2020-03-08,Oklahoma,40,1,0,0,0
13989,2020-03-09,Oklahoma,40,1,0,0,0
13990,2020-03-10,Oklahoma,40,2,0,1,0
13991,2020-03-11,Oklahoma,40,2,0,0,0
13992,2020-03-12,Oklahoma,40,2,0,0,0
13993,2020-03-13,Oklahoma,40,3,0,1,0
13994,2020-03-14,Oklahoma,40,4,0,1,0
13995,2020-03-15,Oklahoma,40,8,0,4,0
13996,2020-03-16,Oklahoma,40,10,0,2,0
13997,2020-03-17,Oklahoma,40,18,0,8,0
13998,2020-03-18,Oklahoma,40,29,0,11,0
13999,2020-03-19,Oklahoma,40,44,1,15,1
14000,2020-03-20,Oklahoma,40,49,1,5,0
14001,2020-03-21,Oklahoma,40,53,1,4,0
14002,2020-03-22,Oklahoma,40,67,2,14,1
14003,2020-03-23,Oklahoma,40,81,2,14,0
14004,2020-03-24,Oklahoma,40,106,3,25,1
14005,2020-03-25,Oklahoma,40,164,5,58,2
14006,2020-03-26,Oklahoma,40,248,7,84,2
14007,2020-03-27,Oklahoma,40,322,8,74,1
14008,2020-03-28,Oklahoma,40,377,15,55,7
14009,2020-03-29,Oklahoma,40,429,16,52,1
14010,2020-03-30,Oklahoma,40,481,17,52,1
14011,2020-03-31,Oklahoma,40,566,23,85,6
14012,2020-04-01,Oklahoma,40,719,30,153,7
14013,2020-04-02,Oklahoma,40,879,34,160,4
14014,2020-04-03,Oklahoma,40,989,38,110,4
14015,2020-04-04,Oklahoma,40,1159,42,170,4
14016,2020-04-05,Oklahoma,40,1251,46,92,4
14017,2020-04-06,Oklahoma,40,1326,51,75,5
14018,2020-04-07,Oklahoma,40,1470,67,144,16
14019,2020-04-08,Oklahoma,40,1523,79,53,12
14020,2020-04-09,Oklahoma,40,1683,80,160,1
14021,2020-04-10,Oklahoma,40,1794,88,111,8
14022,2020-04-11,Oklahoma,40,1868,93,74,5
14023,2020-04-12,Oklahoma,40,1970,96,102,3
14024,2020-04-13,Oklahoma,40,2069,98,99,2
14025,2020-04-14,Oklahoma,40,2184,109,115,11
14026,2020-04-15,Oklahoma,40,2263,123,79,14
14027,2020-04-16,Oklahoma,40,2357,131,94,8
14028,2020-04-17,Oklahoma,40,2465,136,108,5
14029,2020-04-18,Oklahoma,40,2570,139,105,3
14030,2020-04-19,Oklahoma,40,2599,140,29,1
14031,2020-04-20,Oklahoma,40,2680,143,81,3
14032,2020-04-21,Oklahoma,40,2807,164,127,21
14033,2020-04-22,Oklahoma,40,2894,169,87,5
14034,2020-04-23,Oklahoma,40,3017,179,123,10
14035,2020-04-24,Oklahoma,40,3120,188,103,9
14036,2020-04-25,Oklahoma,40,3193,194,73,6
14037,2020-04-26,Oklahoma,40,3253,195,60,1
14038,2020-04-27,Oklahoma,40,3280,197,27,2
14039,2020-04-28,Oklahoma,40,3410,207,130,10
14040,2020-04-29,Oklahoma,40,3473,214,63,7
14041,2020-04-30,Oklahoma,40,3618,222,145,8
14042,2020-05-01,Oklahoma,40,3748,230,130,8
14043,2020-05-02,Oklahoma,40,3851,238,103,8
14044,2020-05-03,Oklahoma,40,3972,238,121,0
14045,2020-05-04,Oklahoma,40,4044,238,72,0
14046,2020-05-05,Oklahoma,40,4127,247,83,9
14047,2020-05-06,Oklahoma,40,4201,253,74,6
14048,2020-05-07,Oklahoma,40,4330,260,129,7
14049,2020-05-08,Oklahoma,40,4424,266,94,6
14050,2020-05-09,Oklahoma,40,4490,270,66,4
14051,2020-05-10,Oklahoma,40,4589,272,99,2
14052,2020-05-11,Oklahoma,40,4613,274,24,2
14053,2020-05-12,Oklahoma,40,4731,278,118,4
14054,2020-05-13,Oklahoma,40,4852,278,121,0
14055,2020-05-14,Oklahoma,40,4962,284,110,6
14056,2020-05-15,Oklahoma,40,5086,285,124,1
14057,2020-05-16,Oklahoma,40,5237,288,151,3
14058,2020-05-17,Oklahoma,40,5310,288,73,0
14059,2020-05-18,Oklahoma,40,5398,288,88,0
14060,2020-05-19,Oklahoma,40,5489,294,91,6
14061,2020-05-20,Oklahoma,40,5532,299,43,5
14062,2020-05-21,Oklahoma,40,5680,304,148,5
14063,2020-05-22,Oklahoma,40,5849,307,169,3
14064,2020-05-23,Oklahoma,40,5960,311,111,4
14065,2020-05-24,Oklahoma,40,6037,311,77,0
14066,2020-05-25,Oklahoma,40,6090,313,53,2
14067,2020-05-26,Oklahoma,40,6137,318,47,5
14068,2020-05-27,Oklahoma,40,6229,322,92,4
14069,2020-05-28,Oklahoma,40,6270,326,41,4
14070,2020-05-29,Oklahoma,40,6338,329,68,3
14071,2020-05-30,Oklahoma,40,6418,334,80,5
14072,2020-05-31,Oklahoma,40,6506,334,88,0
14073,2020-06-01,Oklahoma,40,6573,334,67,0
14074,2020-06-02,Oklahoma,40,6692,339,119,5
14075,2020-06-03,Oklahoma,40,6805,341,113,2
14076,2020-06-04,Oklahoma,40,6907,344,102,3
14077,2020-06-05,Oklahoma,40,7004,345,97,1
14078,2020-06-06,Oklahoma,40,7060,347,56,2
14079,2020-06-07,Oklahoma,40,7151,348,91,1
14080,2020-06-08,Oklahoma,40,7206,348,55,0
14081,2020-06-09,Oklahoma,40,7364,353,158,5
14082,2020-06-10,Oklahoma,40,7480,355,116,2
14083,2020-06-11,Oklahoma,40,7626,357,146,2
14084,2020-06-12,Oklahoma,40,7848,359,222,2
14085,2020-06-13,Oklahoma,40,8073,359,225,0
14086,2020-06-14,Oklahoma,40,8231,359,158,0
14087,2020-06-15,Oklahoma,40,8417,359,186,0
14088,2020-06-16,Oklahoma,40,8645,363,228,4
14089,2020-06-17,Oklahoma,40,8903,364,258,1
14090,2020-06-18,Oklahoma,40,9354,366,451,2
14091,2020-06-19,Oklahoma,40,9706,367,352,1
14092,2020-06-20,Oklahoma,40,10037,368,331,1
14093,2020-06-21,Oklahoma,40,10515,369,478,1
14094,2020-06-22,Oklahoma,40,10733,369,218,0
14095,2020-06-23,Oklahoma,40,11028,371,295,2
14096,2020-06-24,Oklahoma,40,11509,372,481,1
14097,2020-06-25,Oklahoma,40,11947,375,438,3
14098,2020-06-26,Oklahoma,40,12343,377,396,2
14099,2020-06-27,Oklahoma,40,12642,384,299,7
14100,2020-06-28,Oklahoma,40,12944,385,302,1
14101,2020-06-29,Oklahoma,40,13172,385,228,0
14102,2020-06-30,Oklahoma,40,13757,387,585,2
14103,2020-07-01,Oklahoma,40,14112,389,355,2
14104,2020-07-02,Oklahoma,40,14539,395,427,6
14105,2020-07-03,Oklahoma,40,15065,398,526,3
14106,2020-07-04,Oklahoma,40,15645,398,580,0
14107,2020-07-05,Oklahoma,40,15928,398,283,0
14108,2020-07-06,Oklahoma,40,16362,399,434,1
14109,2020-07-07,Oklahoma,40,17220,404,858,5
14110,2020-07-08,Oklahoma,40,17893,407,673,3
14111,2020-07-09,Oklahoma,40,18496,410,603,3
14112,2020-07-10,Oklahoma,40,19092,416,596,6
14113,2020-07-11,Oklahoma,40,19779,421,687,5
14114,2020-07-12,Oklahoma,40,20235,422,456,1
14115,2020-07-13,Oklahoma,40,20745,424,510,2
14116,2020-07-14,Oklahoma,40,21738,428,993,4
14117,2020-07-15,Oklahoma,40,22813,432,1075,4
14118,2020-07-16,Oklahoma,40,23441,438,628,6
14119,2020-07-17,Oklahoma,40,24140,445,699,7
14120,2020-07-18,Oklahoma,40,25056,451,916,6
14121,2020-07-19,Oklahoma,40,25265,451,209,0
14122,2020-07-20,Oklahoma,40,25433,452,168,1
14123,2020-07-21,Oklahoma,40,26326,461,893,9
14124,2020-07-22,Oklahoma,40,27301,474,975,13
14125,2020-07-23,Oklahoma,40,27969,477,668,3
14126,2020-07-24,Oklahoma,40,29116,484,1147,7
14127,2020-07-25,Oklahoma,40,30081,496,965,12
14128,2020-07-26,Oklahoma,40,31285,496,1204,0
14129,2020-07-27,Oklahoma,40,32529,495,1244,-1
14130,2020-07-28,Oklahoma,40,33757,509,1228,14
14131,2020-07-29,Oklahoma,40,34605,523,848,14
14132,2020-07-30,Oklahoma,40,35710,536,1105,13
14133,2020-07-31,Oklahoma,40,36456,541,746,5
14134,2020-08-01,Oklahoma,40,37706,549,1250,8
14135,2020-08-02,Oklahoma,40,38201,550,495,1
14136,2020-08-03,Oklahoma,40,38586,551,385,1
14137,2020-08-04,Oklahoma,40,39452,566,866,15
14138,2020-08-05,Oklahoma,40,40555,583,1103,17
14139,2020-08-06,Oklahoma,40,41395,593,840,10
14140,2020-08-07,Oklahoma,40,42234,600,839,7
14141,2020-08-08,Oklahoma,40,43070,603,836,3
14142,2020-08-09,Oklahoma,40,43561,603,491,0
14143,2020-08-10,Oklahoma,40,43962,605,401,2
14144,2020-08-11,Oklahoma,40,44725,618,763,13
14145,2020-08-12,Oklahoma,40,45392,627,667,9
14146,2020-08-13,Oklahoma,40,46101,638,709,11
14147,2020-08-14,Oklahoma,40,46893,644,792,6
14148,2020-08-15,Oklahoma,40,47798,657,905,13
14149,2020-08-16,Oklahoma,40,48342,661,544,4
14150,2020-08-17,Oklahoma,40,48711,665,369,4
14151,2020-08-18,Oklahoma,40,49326,682,615,17
14152,2020-08-19,Oklahoma,40,49923,699,597,17
14153,2020-08-20,Oklahoma,40,50669,709,746,10
14154,2020-08-21,Oklahoma,40,51746,715,1077,6
14155,2020-08-22,Oklahoma,40,52599,725,853,10
14156,2020-08-23,Oklahoma,40,53165,726,566,1
14157,2020-08-24,Oklahoma,40,53522,730,357,4
14158,2020-08-25,Oklahoma,40,54172,744,650,14
14159,2020-08-26,Oklahoma,40,54838,763,666,19
14160,2020-08-27,Oklahoma,40,55550,778,712,15
14161,2020-08-28,Oklahoma,40,56260,786,710,8
14162,2020-08-29,Oklahoma,40,57353,797,1093,11
14163,2020-08-30,Oklahoma,40,58020,799,667,2
14164,2020-08-31,Oklahoma,40,58733,800,713,1
14165,2020-09-01,Oklahoma,40,59399,809,666,9
14166,2020-09-02,Oklahoma,40,60118,821,719,12
14167,2020-09-03,Oklahoma,40,61027,835,909,14
14168,2020-09-04,Oklahoma,40,62040,846,1013,11
14169,2020-09-05,Oklahoma,40,63187,850,1147,4
14170,2020-09-06,Oklahoma,40,63607,853,420,3
14171,2020-09-07,Oklahoma,40,64220,853,613,0
14172,2020-09-08,Oklahoma,40,65053,854,833,1
14173,2020-09-09,Oklahoma,40,65929,863,876,9
14174,2020-09-10,Oklahoma,40,66700,876,771,13
14175,2020-09-11,Oklahoma,40,67642,888,942,12
14176,2020-09-12,Oklahoma,40,68659,899,1017,11
14177,2020-09-13,Oklahoma,40,69354,905,695,6
14178,2020-09-14,Oklahoma,40,70223,905,869,0
14179,2020-09-15,Oklahoma,40,71314,912,1091,7
14180,2020-09-16,Oklahoma,40,72284,924,970,12
14181,2020-09-17,Oklahoma,40,73318,930,1034,6
14182,2020-09-18,Oklahoma,40,74567,939,1249,9
14183,2020-09-19,Oklahoma,40,75804,943,1237,4
14184,2020-09-20,Oklahoma,40,76807,946,1003,3
14185,2020-09-21,Oklahoma,40,77908,948,1101,2
14186,2020-09-22,Oklahoma,40,79072,962,1164,14
14187,2020-09-23,Oklahoma,40,80161,970,1089,8
14188,2020-09-24,Oklahoma,40,81244,981,1083,11
14189,2020-09-25,Oklahoma,40,82520,993,1276,12
14190,2020-09-26,Oklahoma,40,83510,1004,990,11
14191,2020-09-27,Oklahoma,40,84333,1006,823,2
14192,2020-09-28,Oklahoma,40,85194,1007,861,1
14193,2020-09-29,Oklahoma,40,86219,1018,1025,11
14194,2020-09-30,Oklahoma,40,87199,1031,980,13
14195,2020-10-01,Oklahoma,40,88369,1035,1170,4
14196,2020-10-02,Oklahoma,40,89559,1044,1190,9
14197,2020-10-03,Oklahoma,40,90748,1051,1189,7
14198,2020-10-04,Oklahoma,40,91317,1052,569,1
14199,2020-10-05,Oklahoma,40,91982,1055,665,3
14200,2020-10-06,Oklahoma,40,93346,1066,1364,11
14201,2020-10-07,Oklahoma,40,94352,1075,1006,9
14202,2020-10-08,Oklahoma,40,95564,1085,1212,10
14203,2020-10-09,Oklahoma,40,97088,1091,1524,6
14204,2020-10-10,Oklahoma,40,98621,1095,1533,4
14205,2020-10-11,Oklahoma,40,99387,1098,766,3
14206,2020-10-12,Oklahoma,40,100184,1104,797,6
14207,2020-10-13,Oklahoma,40,101493,1119,1309,15
14208,2020-10-14,Oklahoma,40,102615,1132,1122,13
14209,2020-10-15,Oklahoma,40,103836,1143,1221,11
14210,2020-10-16,Oklahoma,40,105308,1154,1472,11
14211,2020-10-17,Oklahoma,40,106503,1168,1195,14
14212,2020-10-18,Oklahoma,40,107299,1171,796,3
14213,2020-10-19,Oklahoma,40,108073,1173,774,2
14214,2020-10-20,Oklahoma,40,109548,1191,1475,18
14215,2020-10-21,Oklahoma,40,110855,1210,1307,19
14216,2020-10-22,Oklahoma,40,112483,1221,1628,11
14217,2020-10-23,Oklahoma,40,113856,1234,1373,13
14218,2020-10-24,Oklahoma,40,115685,1245,1829,11
14219,2020-10-25,Oklahoma,40,116736,1249,1051,4
14220,2020-10-26,Oklahoma,40,117399,1251,663,2
14221,2020-10-27,Oklahoma,40,118409,1273,1010,22
14222,2020-10-28,Oklahoma,40,119152,1286,743,13
14223,2020-10-29,Oklahoma,40,120193,1306,1041,20
14224,2020-10-30,Oklahoma,40,121495,1326,1302,20
14225,2020-10-31,Oklahoma,40,122762,1337,1267,11
14226,2020-11-01,Oklahoma,40,124111,1345,1349,8
14227,2020-11-02,Oklahoma,40,125195,1354,1084,9
14228,2020-11-03,Oklahoma,40,126526,1375,1331,21
14229,2020-11-04,Oklahoma,40,127772,1392,1246,17
14230,2020-11-05,Oklahoma,40,129873,1413,2101,21
14231,2020-11-06,Oklahoma,40,131751,1429,1878,16
14232,2020-11-07,Oklahoma,40,136258,1438,4507,9
14233,2020-11-08,Oklahoma,40,136258,1438,0,0
14234,2020-11-09,Oklahoma,40,138455,1444,2197,6
14235,2020-11-10,Oklahoma,40,140157,1451,1702,7
14236,2020-11-11,Oklahoma,40,142334,1470,2177,19
14237,2020-11-12,Oklahoma,40,144691,1481,2357,11
14238,2020-11-13,Oklahoma,40,147358,1493,2667,12
14239,2020-11-14,Oklahoma,40,150205,1516,2847,23
14240,2020-11-15,Oklahoma,40,154128,1528,3923,12
14241,2020-11-16,Oklahoma,40,156857,1538,2729,10
14242,2020-11-17,Oklahoma,40,158408,1544,1551,6
14243,2020-11-18,Oklahoma,40,161425,1570,3017,26
14244,2020-11-19,Oklahoma,40,164340,1588,2915,18
14245,2020-11-20,Oklahoma,40,167261,1603,2921,15
14246,2020-11-21,Oklahoma,40,170924,1624,3663,21
14247,2020-11-22,Oklahoma,40,174330,1634,3406,10
14248,2020-11-23,Oklahoma,40,177874,1649,3544,15
14249,2020-11-24,Oklahoma,40,180610,1664,2736,15
14250,2020-11-25,Oklahoma,40,184342,1680,3732,16
14251,2020-11-26,Oklahoma,40,184342,1680,0,0
14252,2020-11-27,Oklahoma,40,187567,1704,3225,24
14253,2020-11-28,Oklahoma,40,193824,1717,6257,13
14254,2020-11-29,Oklahoma,40,195545,1736,1721,19
14255,2020-11-30,Oklahoma,40,197745,1743,2200,7
14256,2020-12-01,Oklahoma,40,199482,1758,1737,15
14257,2020-12-02,Oklahoma,40,202341,1812,2859,54
14258,2020-12-03,Oklahoma,40,204048,1836,1707,24
14259,2020-12-04,Oklahoma,40,208875,1860,4827,24
14260,2020-12-05,Oklahoma,40,213245,1874,4370,14
14261,2020-12-06,Oklahoma,40,216486,1896,3241,22
14262,2020-12-07,Oklahoma,40,218389,1911,1903,15
14263,2020-12-08,Oklahoma,40,220686,1922,2297,11
14264,2020-12-09,Oklahoma,40,222993,1945,2307,23
14265,2020-12-10,Oklahoma,40,225453,1980,2460,35
14266,2020-12-11,Oklahoma,40,229353,2007,3900,27
14267,2020-12-12,Oklahoma,40,233336,2042,3983,35
14268,2020-12-13,Oklahoma,40,237668,2064,4332,22
14269,2020-12-14,Oklahoma,40,239767,2072,2099,8
14270,2020-12-15,Oklahoma,40,241991,2086,2224,14
14271,2020-12-16,Oklahoma,40,245229,2128,3238,42
14272,2020-12-17,Oklahoma,40,248204,2144,2975,16
14273,2020-12-18,Oklahoma,40,251760,2161,3556,17
14274,2020-12-19,Oklahoma,40,255868,2189,4108,28
14275,2020-12-20,Oklahoma,40,260838,2212,4970,23
14276,2020-12-21,Oklahoma,40,263434,2218,2596,6
14277,2020-12-22,Oklahoma,40,265620,2240,2186,22
14278,2020-12-23,Oklahoma,40,269276,2283,3656,43
14279,2020-12-24,Oklahoma,40,272553,2328,3277,45
14280,2020-12-25,Oklahoma,40,272553,2328,0,0
14281,2020-12-26,Oklahoma,40,276508,2357,3955,29
14282,2020-12-27,Oklahoma,40,279139,2370,2631,13
14283,2020-12-28,Oklahoma,40,282587,2383,3448,13
14284,2020-12-29,Oklahoma,40,283781,2405,1194,22
14285,2020-12-30,Oklahoma,40,287030,2453,3249,48
14286,2020-12-31,Oklahoma,40,290936,2489,3906,36
14287,2021-01-01,Oklahoma,40,290936,2489,0,0
14288,2021-01-02,Oklahoma,40,296055,2527,5119,38
14289,2021-01-03,Oklahoma,40,304072,2547,8017,20
14290,2021-01-04,Oklahoma,40,306771,2552,2699,5
14291,2021-01-05,Oklahoma,40,308268,2571,1497,19
14292,2021-01-06,Oklahoma,40,311573,2633,3305,62
14293,2021-01-07,Oklahoma,40,315354,2672,3781,39
14294,2021-01-08,Oklahoma,40,320586,2703,5232,31
14295,2021-01-09,Oklahoma,40,324875,2738,4289,35
14296,2021-01-10,Oklahoma,40,331362,2761,6487,23
14297,2021-01-11,Oklahoma,40,335247,2775,3885,14
14298,2021-01-12,Oklahoma,40,337457,2804,2210,29
